scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9429463088714851,0.13382142443557796,2,66
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9065435155086141,0.16545900079503179,2,67
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.958265845059108,0.11650182396175407,2,68
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9442507008471865,0.12796666442423418,2,69
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9151259211272169,0.15652222962013274,2,70
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9452385065560223,0.129323939016916,2,71
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8923422499347677,0.17217584348784218,2,72
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8783999861180201,0.18291569419864182,2,73
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9427825529218357,0.12544558853411222,2,74
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9340236662052195,0.13450244580777104,2,75
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9245620685178546,0.14333391576699503,2,76
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9348244507941651,0.1324558497114078,2,77
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9468850636321688,0.12753853483979782,2,78
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9600679317263658,0.12108812942780729,2,79
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9459790073613057,0.12442109000426936,2,80
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9399344333517142,0.13639767463872035,2,81
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9560664509818289,0.1234764477928314,2,82
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9319986966363193,0.13503226062126159,2,83
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9134485152065525,0.15555396902185784,2,84
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8909185757602636,0.1757629087713347,2,85
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.924022984959903,0.1488747025839151,2,86
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.94750988127051,0.12774505300108036,2,87
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9544842908686136,0.12501778663573263,2,88
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8687559946374427,0.1917683859309168,2,89
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9002000933177549,0.16845841199613976,2,90
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9461396784265035,0.12528100154520772,2,91
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9461078012871682,0.12402625604883649,2,92
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9572065728604721,0.12358098702859649,2,93
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9353385982027979,0.13509810005331147,2,94
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9296361892936517,0.14329445913293112,2,95
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9511341063539623,0.125216261425498,2,96
